kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pekerjaan,jumlah_korban,tahun
3218,KABUPATEN PANGANDARAN,PEREMPUAN,PNS/TNI/POLRI,0,2021
3218,KABUPATEN PANGANDARAN,PEREMPUAN,SWASTA/BURUH,0,2021
3218,KABUPATEN PANGANDARAN,PEREMPUAN,TIDAK BEKERJA,0,2021
3271,KOTA BOGOR,LAKI-LAKI,BEKERJA,0,2021
3271,KOTA BOGOR,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3271,KOTA BOGOR,LAKI-LAKI,TIDAK DIKETAHUI,2,2021
3271,KOTA BOGOR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2021
3271,KOTA BOGOR,LAKI-LAKI,PELAJAR,6,2021
3271,KOTA BOGOR,LAKI-LAKI,PNS/TNI/POLRI,0,2021
3271,KOTA BOGOR,LAKI-LAKI,SWASTA/BURUH,0,2021
3271,KOTA BOGOR,LAKI-LAKI,TIDAK BEKERJA,2,2021
3271,KOTA BOGOR,PEREMPUAN,BEKERJA,0,2021
3271,KOTA BOGOR,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,30,2021
3271,KOTA BOGOR,PEREMPUAN,TIDAK DIKETAHUI,6,2021
3271,KOTA BOGOR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2021
3271,KOTA BOGOR,PEREMPUAN,PELAJAR,17,2021
3271,KOTA BOGOR,PEREMPUAN,PNS/TNI/POLRI,0,2021
3271,KOTA BOGOR,PEREMPUAN,SWASTA/BURUH,0,2021
3271,KOTA BOGOR,PEREMPUAN,TIDAK BEKERJA,2,2021
3272,KOTA SUKABUMI,LAKI-LAKI,BEKERJA,0,2021
3272,KOTA SUKABUMI,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3272,KOTA SUKABUMI,LAKI-LAKI,TIDAK DIKETAHUI,1,2021
3272,KOTA SUKABUMI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2021
3272,KOTA SUKABUMI,LAKI-LAKI,PELAJAR,9,2021
3272,KOTA SUKABUMI,LAKI-LAKI,PNS/TNI/POLRI,0,2021
3272,KOTA SUKABUMI,LAKI-LAKI,SWASTA/BURUH,0,2021
3272,KOTA SUKABUMI,LAKI-LAKI,TIDAK BEKERJA,3,2021
3272,KOTA SUKABUMI,PEREMPUAN,BEKERJA,0,2021
3272,KOTA SUKABUMI,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,12,2021
3272,KOTA SUKABUMI,PEREMPUAN,TIDAK DIKETAHUI,11,2021
3272,KOTA SUKABUMI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2021
3272,KOTA SUKABUMI,PEREMPUAN,PELAJAR,12,2021
3272,KOTA SUKABUMI,PEREMPUAN,PNS/TNI/POLRI,1,2021
3272,KOTA SUKABUMI,PEREMPUAN,SWASTA/BURUH,0,2021
3272,KOTA SUKABUMI,PEREMPUAN,TIDAK BEKERJA,5,2021
3273,KOTA BANDUNG,LAKI-LAKI,BEKERJA,3,2021
3273,KOTA BANDUNG,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3273,KOTA BANDUNG,LAKI-LAKI,TIDAK DIKETAHUI,17,2021
3273,KOTA BANDUNG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2021
3273,KOTA BANDUNG,LAKI-LAKI,PELAJAR,22,2021
3273,KOTA BANDUNG,LAKI-LAKI,PNS/TNI/POLRI,0,2021
3273,KOTA BANDUNG,LAKI-LAKI,SWASTA/BURUH,4,2021
3273,KOTA BANDUNG,LAKI-LAKI,TIDAK BEKERJA,3,2021
3273,KOTA BANDUNG,PEREMPUAN,BEKERJA,23,2021
3273,KOTA BANDUNG,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,33,2021
3273,KOTA BANDUNG,PEREMPUAN,TIDAK DIKETAHUI,58,2021
3273,KOTA BANDUNG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,5,2021
3273,KOTA BANDUNG,PEREMPUAN,PELAJAR,69,2021
3273,KOTA BANDUNG,PEREMPUAN,PNS/TNI/POLRI,2,2021
3273,KOTA BANDUNG,PEREMPUAN,SWASTA/BURUH,10,2021
3273,KOTA BANDUNG,PEREMPUAN,TIDAK BEKERJA,12,2021
3274,KOTA CIREBON,LAKI-LAKI,BEKERJA,0,2021
3274,KOTA CIREBON,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3274,KOTA CIREBON,LAKI-LAKI,TIDAK DIKETAHUI,2,2021
3274,KOTA CIREBON,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2021
3274,KOTA CIREBON,LAKI-LAKI,PELAJAR,0,2021
3274,KOTA CIREBON,LAKI-LAKI,PNS/TNI/POLRI,0,2021
3274,KOTA CIREBON,LAKI-LAKI,SWASTA/BURUH,0,2021
3274,KOTA CIREBON,LAKI-LAKI,TIDAK BEKERJA,0,2021
3274,KOTA CIREBON,PEREMPUAN,BEKERJA,0,2021
3274,KOTA CIREBON,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,8,2021
3274,KOTA CIREBON,PEREMPUAN,TIDAK DIKETAHUI,0,2021
3274,KOTA CIREBON,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2021
3274,KOTA CIREBON,PEREMPUAN,PELAJAR,10,2021
3274,KOTA CIREBON,PEREMPUAN,PNS/TNI/POLRI,0,2021
3274,KOTA CIREBON,PEREMPUAN,SWASTA/BURUH,4,2021
3274,KOTA CIREBON,PEREMPUAN,TIDAK BEKERJA,5,2021
3275,KOTA BEKASI,LAKI-LAKI,BEKERJA,0,2021
3275,KOTA BEKASI,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3275,KOTA BEKASI,LAKI-LAKI,TIDAK DIKETAHUI,14,2021
3275,KOTA BEKASI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,1,2021
3275,KOTA BEKASI,LAKI-LAKI,PELAJAR,10,2021
3275,KOTA BEKASI,LAKI-LAKI,PNS/TNI/POLRI,1,2021
3275,KOTA BEKASI,LAKI-LAKI,SWASTA/BURUH,0,2021
3275,KOTA BEKASI,LAKI-LAKI,TIDAK BEKERJA,4,2021
3275,KOTA BEKASI,PEREMPUAN,BEKERJA,2,2021
3275,KOTA BEKASI,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,1,2021
3275,KOTA BEKASI,PEREMPUAN,TIDAK DIKETAHUI,52,2021
3275,KOTA BEKASI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2021
3275,KOTA BEKASI,PEREMPUAN,PELAJAR,15,2021
3275,KOTA BEKASI,PEREMPUAN,PNS/TNI/POLRI,0,2021
3275,KOTA BEKASI,PEREMPUAN,SWASTA/BURUH,0,2021
3275,KOTA BEKASI,PEREMPUAN,TIDAK BEKERJA,1,2021
3276,KOTA DEPOK,LAKI-LAKI,BEKERJA,0,2021
3276,KOTA DEPOK,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3276,KOTA DEPOK,LAKI-LAKI,TIDAK DIKETAHUI,9,2021
3276,KOTA DEPOK,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2021
3276,KOTA DEPOK,LAKI-LAKI,PELAJAR,14,2021
3276,KOTA DEPOK,LAKI-LAKI,PNS/TNI/POLRI,0,2021
3276,KOTA DEPOK,LAKI-LAKI,SWASTA/BURUH,0,2021
3276,KOTA DEPOK,LAKI-LAKI,TIDAK BEKERJA,7,2021
3276,KOTA DEPOK,PEREMPUAN,BEKERJA,3,2021
3276,KOTA DEPOK,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,6,2021
3276,KOTA DEPOK,PEREMPUAN,TIDAK DIKETAHUI,134,2021
3276,KOTA DEPOK,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2021
3276,KOTA DEPOK,PEREMPUAN,PELAJAR,41,2021
3276,KOTA DEPOK,PEREMPUAN,PNS/TNI/POLRI,0,2021
3276,KOTA DEPOK,PEREMPUAN,SWASTA/BURUH,2,2021
3276,KOTA DEPOK,PEREMPUAN,TIDAK BEKERJA,11,2021
3277,KOTA CIMAHI,LAKI-LAKI,BEKERJA,0,2021
3277,KOTA CIMAHI,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3277,KOTA CIMAHI,LAKI-LAKI,TIDAK DIKETAHUI,0,2021
3277,KOTA CIMAHI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2021
3277,KOTA CIMAHI,LAKI-LAKI,PELAJAR,0,2021
3277,KOTA CIMAHI,LAKI-LAKI,PNS/TNI/POLRI,0,2021
3277,KOTA CIMAHI,LAKI-LAKI,SWASTA/BURUH,1,2021
3277,KOTA CIMAHI,LAKI-LAKI,TIDAK BEKERJA,0,2021
3277,KOTA CIMAHI,PEREMPUAN,BEKERJA,0,2021
3277,KOTA CIMAHI,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,5,2021
3277,KOTA CIMAHI,PEREMPUAN,TIDAK DIKETAHUI,5,2021
3277,KOTA CIMAHI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2021
3277,KOTA CIMAHI,PEREMPUAN,PELAJAR,8,2021
3277,KOTA CIMAHI,PEREMPUAN,PNS/TNI/POLRI,0,2021
3277,KOTA CIMAHI,PEREMPUAN,SWASTA/BURUH,0,2021
3277,KOTA CIMAHI,PEREMPUAN,TIDAK BEKERJA,1,2021
3278,KOTA TASIKMALAYA,LAKI-LAKI,BEKERJA,0,2021
3278,KOTA TASIKMALAYA,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3278,KOTA TASIKMALAYA,LAKI-LAKI,TIDAK DIKETAHUI,0,2021
3278,KOTA TASIKMALAYA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2021
3278,KOTA TASIKMALAYA,LAKI-LAKI,PELAJAR,0,2021
3278,KOTA TASIKMALAYA,LAKI-LAKI,PNS/TNI/POLRI,0,2021
3278,KOTA TASIKMALAYA,LAKI-LAKI,SWASTA/BURUH,0,2021
3278,KOTA TASIKMALAYA,LAKI-LAKI,TIDAK BEKERJA,0,2021
3278,KOTA TASIKMALAYA,PEREMPUAN,BEKERJA,0,2021
3278,KOTA TASIKMALAYA,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,0,2021
3278,KOTA TASIKMALAYA,PEREMPUAN,TIDAK DIKETAHUI,5,2021
3278,KOTA TASIKMALAYA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2021
3278,KOTA TASIKMALAYA,PEREMPUAN,PELAJAR,2,2021
3278,KOTA TASIKMALAYA,PEREMPUAN,PNS/TNI/POLRI,0,2021
3278,KOTA TASIKMALAYA,PEREMPUAN,SWASTA/BURUH,0,2021
3278,KOTA TASIKMALAYA,PEREMPUAN,TIDAK BEKERJA,0,2021
3279,KOTA BANJAR,LAKI-LAKI,BEKERJA,0,2021
3279,KOTA BANJAR,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2021
3279,KOTA BANJAR,LAKI-LAKI,TIDAK DIKETAHUI,1,2021
3279,KOTA BANJAR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2021
3279,KOTA BANJAR,LAKI-LAKI,PELAJAR,0,2021
3279,KOTA BANJAR,LAKI-LAKI,PNS/TNI/POLRI,0,2021
3279,KOTA BANJAR,LAKI-LAKI,SWASTA/BURUH,0,2021
3279,KOTA BANJAR,LAKI-LAKI,TIDAK BEKERJA,1,2021
3279,KOTA BANJAR,PEREMPUAN,BEKERJA,0,2021
3279,KOTA BANJAR,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,0,2021
3279,KOTA BANJAR,PEREMPUAN,TIDAK DIKETAHUI,9,2021
3279,KOTA BANJAR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2021
3279,KOTA BANJAR,PEREMPUAN,PELAJAR,2,2021
3279,KOTA BANJAR,PEREMPUAN,PNS/TNI/POLRI,0,2021
3279,KOTA BANJAR,PEREMPUAN,SWASTA/BURUH,0,2021
3279,KOTA BANJAR,PEREMPUAN,TIDAK BEKERJA,4,2021
3201,KABUPATEN BOGOR,LAKI-LAKI,BEKERJA,0,2022
3201,KABUPATEN BOGOR,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3201,KABUPATEN BOGOR,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3201,KABUPATEN BOGOR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3201,KABUPATEN BOGOR,LAKI-LAKI,PELAJAR,1,2022
3201,KABUPATEN BOGOR,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3201,KABUPATEN BOGOR,LAKI-LAKI,SWASTA/BURUH,1,2022
3201,KABUPATEN BOGOR,LAKI-LAKI,TIDAK BEKERJA,4,2022
3201,KABUPATEN BOGOR,PEREMPUAN,BEKERJA,3,2022
3201,KABUPATEN BOGOR,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,2,2022
3201,KABUPATEN BOGOR,PEREMPUAN,TIDAK DIKETAHUI,1,2022
3201,KABUPATEN BOGOR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,2022
3201,KABUPATEN BOGOR,PEREMPUAN,PELAJAR,16,2022
3201,KABUPATEN BOGOR,PEREMPUAN,PNS/TNI/POLRI,1,2022
3201,KABUPATEN BOGOR,PEREMPUAN,SWASTA/BURUH,1,2022
3201,KABUPATEN BOGOR,PEREMPUAN,TIDAK BEKERJA,4,2022
3202,KABUPATEN SUKABUMI,LAKI-LAKI,BEKERJA,0,2022
3202,KABUPATEN SUKABUMI,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3202,KABUPATEN SUKABUMI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3202,KABUPATEN SUKABUMI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3202,KABUPATEN SUKABUMI,LAKI-LAKI,PELAJAR,14,2022
3202,KABUPATEN SUKABUMI,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3202,KABUPATEN SUKABUMI,LAKI-LAKI,SWASTA/BURUH,0,2022
3202,KABUPATEN SUKABUMI,LAKI-LAKI,TIDAK BEKERJA,6,2022
3202,KABUPATEN SUKABUMI,PEREMPUAN,BEKERJA,32,2022
3202,KABUPATEN SUKABUMI,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,21,2022
3202,KABUPATEN SUKABUMI,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3202,KABUPATEN SUKABUMI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3202,KABUPATEN SUKABUMI,PEREMPUAN,PELAJAR,54,2022
3202,KABUPATEN SUKABUMI,PEREMPUAN,PNS/TNI/POLRI,0,2022
3202,KABUPATEN SUKABUMI,PEREMPUAN,SWASTA/BURUH,0,2022
3202,KABUPATEN SUKABUMI,PEREMPUAN,TIDAK BEKERJA,26,2022
3203,KABUPATEN CIANJUR,LAKI-LAKI,BEKERJA,0,2022
3203,KABUPATEN CIANJUR,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3203,KABUPATEN CIANJUR,LAKI-LAKI,TIDAK DIKETAHUI,2,2022
3203,KABUPATEN CIANJUR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3203,KABUPATEN CIANJUR,LAKI-LAKI,PELAJAR,4,2022
3203,KABUPATEN CIANJUR,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3203,KABUPATEN CIANJUR,LAKI-LAKI,SWASTA/BURUH,0,2022
3203,KABUPATEN CIANJUR,LAKI-LAKI,TIDAK BEKERJA,1,2022
3203,KABUPATEN CIANJUR,PEREMPUAN,BEKERJA,0,2022
3203,KABUPATEN CIANJUR,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,23,2022
3203,KABUPATEN CIANJUR,PEREMPUAN,TIDAK DIKETAHUI,17,2022
3203,KABUPATEN CIANJUR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3203,KABUPATEN CIANJUR,PEREMPUAN,PELAJAR,18,2022
3203,KABUPATEN CIANJUR,PEREMPUAN,PNS/TNI/POLRI,0,2022
3203,KABUPATEN CIANJUR,PEREMPUAN,SWASTA/BURUH,1,2022
3203,KABUPATEN CIANJUR,PEREMPUAN,TIDAK BEKERJA,2,2022
3204,KABUPATEN BANDUNG,LAKI-LAKI,BEKERJA,0,2022
3204,KABUPATEN BANDUNG,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3204,KABUPATEN BANDUNG,LAKI-LAKI,TIDAK DIKETAHUI,5,2022
3204,KABUPATEN BANDUNG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3204,KABUPATEN BANDUNG,LAKI-LAKI,PELAJAR,33,2022
3204,KABUPATEN BANDUNG,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3204,KABUPATEN BANDUNG,LAKI-LAKI,SWASTA/BURUH,0,2022
3204,KABUPATEN BANDUNG,LAKI-LAKI,TIDAK BEKERJA,6,2022
3204,KABUPATEN BANDUNG,PEREMPUAN,BEKERJA,12,2022
3204,KABUPATEN BANDUNG,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,24,2022
3204,KABUPATEN BANDUNG,PEREMPUAN,TIDAK DIKETAHUI,23,2022
3204,KABUPATEN BANDUNG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3204,KABUPATEN BANDUNG,PEREMPUAN,PELAJAR,60,2022
3204,KABUPATEN BANDUNG,PEREMPUAN,PNS/TNI/POLRI,3,2022
3204,KABUPATEN BANDUNG,PEREMPUAN,SWASTA/BURUH,2,2022
3204,KABUPATEN BANDUNG,PEREMPUAN,TIDAK BEKERJA,15,2022
3205,KABUPATEN GARUT,LAKI-LAKI,BEKERJA,0,2022
3205,KABUPATEN GARUT,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3205,KABUPATEN GARUT,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3205,KABUPATEN GARUT,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3205,KABUPATEN GARUT,LAKI-LAKI,PELAJAR,1,2022
3205,KABUPATEN GARUT,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3205,KABUPATEN GARUT,LAKI-LAKI,SWASTA/BURUH,0,2022
3205,KABUPATEN GARUT,LAKI-LAKI,TIDAK BEKERJA,0,2022
3205,KABUPATEN GARUT,PEREMPUAN,BEKERJA,0,2022
3205,KABUPATEN GARUT,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,1,2022
3205,KABUPATEN GARUT,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3205,KABUPATEN GARUT,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3205,KABUPATEN GARUT,PEREMPUAN,PELAJAR,0,2022
3205,KABUPATEN GARUT,PEREMPUAN,PNS/TNI/POLRI,0,2022
3205,KABUPATEN GARUT,PEREMPUAN,SWASTA/BURUH,0,2022
3205,KABUPATEN GARUT,PEREMPUAN,TIDAK BEKERJA,0,2022
3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,BEKERJA,1,2022
3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,TIDAK DIKETAHUI,1,2022
3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PELAJAR,19,2022
3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,SWASTA/BURUH,0,2022
3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,TIDAK BEKERJA,4,2022
3206,KABUPATEN TASIKMALAYA,PEREMPUAN,BEKERJA,3,2022
3206,KABUPATEN TASIKMALAYA,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,3,2022
3206,KABUPATEN TASIKMALAYA,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PELAJAR,45,2022
3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PNS/TNI/POLRI,1,2022
3206,KABUPATEN TASIKMALAYA,PEREMPUAN,SWASTA/BURUH,1,2022
3206,KABUPATEN TASIKMALAYA,PEREMPUAN,TIDAK BEKERJA,17,2022
3207,KABUPATEN CIAMIS,LAKI-LAKI,BEKERJA,0,2022
3207,KABUPATEN CIAMIS,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3207,KABUPATEN CIAMIS,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3207,KABUPATEN CIAMIS,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3207,KABUPATEN CIAMIS,LAKI-LAKI,PELAJAR,10,2022
3207,KABUPATEN CIAMIS,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3207,KABUPATEN CIAMIS,LAKI-LAKI,SWASTA/BURUH,0,2022
3207,KABUPATEN CIAMIS,LAKI-LAKI,TIDAK BEKERJA,0,2022
3207,KABUPATEN CIAMIS,PEREMPUAN,BEKERJA,0,2022
3207,KABUPATEN CIAMIS,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,2,2022
3207,KABUPATEN CIAMIS,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3207,KABUPATEN CIAMIS,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3207,KABUPATEN CIAMIS,PEREMPUAN,PELAJAR,6,2022
3207,KABUPATEN CIAMIS,PEREMPUAN,PNS/TNI/POLRI,0,2022
3207,KABUPATEN CIAMIS,PEREMPUAN,SWASTA/BURUH,0,2022
3207,KABUPATEN CIAMIS,PEREMPUAN,TIDAK BEKERJA,0,2022
3208,KABUPATEN KUNINGAN,LAKI-LAKI,BEKERJA,0,2022
3208,KABUPATEN KUNINGAN,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3208,KABUPATEN KUNINGAN,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3208,KABUPATEN KUNINGAN,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3208,KABUPATEN KUNINGAN,LAKI-LAKI,PELAJAR,1,2022
3208,KABUPATEN KUNINGAN,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3208,KABUPATEN KUNINGAN,LAKI-LAKI,SWASTA/BURUH,0,2022
3208,KABUPATEN KUNINGAN,LAKI-LAKI,TIDAK BEKERJA,3,2022
3208,KABUPATEN KUNINGAN,PEREMPUAN,BEKERJA,1,2022
3208,KABUPATEN KUNINGAN,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,5,2022
3208,KABUPATEN KUNINGAN,PEREMPUAN,TIDAK DIKETAHUI,2,2022
3208,KABUPATEN KUNINGAN,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3208,KABUPATEN KUNINGAN,PEREMPUAN,PELAJAR,22,2022
3208,KABUPATEN KUNINGAN,PEREMPUAN,PNS/TNI/POLRI,0,2022
3208,KABUPATEN KUNINGAN,PEREMPUAN,SWASTA/BURUH,0,2022
3208,KABUPATEN KUNINGAN,PEREMPUAN,TIDAK BEKERJA,6,2022
3209,KABUPATEN CIREBON,LAKI-LAKI,BEKERJA,0,2022
3209,KABUPATEN CIREBON,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3209,KABUPATEN CIREBON,LAKI-LAKI,TIDAK DIKETAHUI,1,2022
3209,KABUPATEN CIREBON,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3209,KABUPATEN CIREBON,LAKI-LAKI,PELAJAR,4,2022
3209,KABUPATEN CIREBON,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3209,KABUPATEN CIREBON,LAKI-LAKI,SWASTA/BURUH,0,2022
3209,KABUPATEN CIREBON,LAKI-LAKI,TIDAK BEKERJA,1,2022
3209,KABUPATEN CIREBON,PEREMPUAN,BEKERJA,2,2022
3209,KABUPATEN CIREBON,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,5,2022
3209,KABUPATEN CIREBON,PEREMPUAN,TIDAK DIKETAHUI,17,2022
3209,KABUPATEN CIREBON,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3209,KABUPATEN CIREBON,PEREMPUAN,PELAJAR,50,2022
3209,KABUPATEN CIREBON,PEREMPUAN,PNS/TNI/POLRI,0,2022
3209,KABUPATEN CIREBON,PEREMPUAN,SWASTA/BURUH,3,2022
3209,KABUPATEN CIREBON,PEREMPUAN,TIDAK BEKERJA,7,2022
3210,KABUPATEN MAJALENGKA,LAKI-LAKI,BEKERJA,0,2022
3210,KABUPATEN MAJALENGKA,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3210,KABUPATEN MAJALENGKA,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PELAJAR,0,2022
3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3210,KABUPATEN MAJALENGKA,LAKI-LAKI,SWASTA/BURUH,0,2022
3210,KABUPATEN MAJALENGKA,LAKI-LAKI,TIDAK BEKERJA,0,2022
3210,KABUPATEN MAJALENGKA,PEREMPUAN,BEKERJA,0,2022
3210,KABUPATEN MAJALENGKA,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,3,2022
3210,KABUPATEN MAJALENGKA,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3210,KABUPATEN MAJALENGKA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3210,KABUPATEN MAJALENGKA,PEREMPUAN,PELAJAR,2,2022
3210,KABUPATEN MAJALENGKA,PEREMPUAN,PNS/TNI/POLRI,0,2022
3210,KABUPATEN MAJALENGKA,PEREMPUAN,SWASTA/BURUH,0,2022
3210,KABUPATEN MAJALENGKA,PEREMPUAN,TIDAK BEKERJA,0,2022
3211,KABUPATEN SUMEDANG,LAKI-LAKI,BEKERJA,0,2022
3211,KABUPATEN SUMEDANG,LAKI-LAKI,IBU/BAPAK RUMAH TANGGA,0,2022
3211,KABUPATEN SUMEDANG,LAKI-LAKI,TIDAK DIKETAHUI,5,2022
3211,KABUPATEN SUMEDANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,2022
3211,KABUPATEN SUMEDANG,LAKI-LAKI,PELAJAR,0,2022
3211,KABUPATEN SUMEDANG,LAKI-LAKI,PNS/TNI/POLRI,0,2022
3211,KABUPATEN SUMEDANG,LAKI-LAKI,SWASTA/BURUH,0,2022
3211,KABUPATEN SUMEDANG,LAKI-LAKI,TIDAK BEKERJA,0,2022
3211,KABUPATEN SUMEDANG,PEREMPUAN,BEKERJA,1,2022
3211,KABUPATEN SUMEDANG,PEREMPUAN,IBU/BAPAK RUMAH TANGGA,0,2022
3211,KABUPATEN SUMEDANG,PEREMPUAN,TIDAK DIKETAHUI,10,2022
3211,KABUPATEN SUMEDANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,2022
3211,KABUPATEN SUMEDANG,PEREMPUAN,PELAJAR,2,2022
3211,KABUPATEN SUMEDANG,PEREMPUAN,PNS/TNI/POLRI,0,2022
3211,KABUPATEN SUMEDANG,PEREMPUAN,SWASTA/BURUH,0,2022
